employee_id,review_period,team,manager_id,role_level,review_date,performance_score,potential_rating,9box_classification,competency_communication,competency_initiative,competency_teamwork,competency_execution,competency_problem_solving,peer_feedback_score,promotion_recommended,promotion_granted,calibration_rating,goals_completed_pct,leadership_score,tenure_at_review_months
E1166,2024-H1,HR,M20,IC3,2024-01-01,2.88,Medium,High Potential,3.57,3.57,3.94,2.88,3.8,2.71,False,False,Meets,0.87,,31
E1166,2024-H2,HR,M20,IC2,2024-06-29,4.24,Low,Consistent Star,3.17,4.11,2.71,4.05,4.22,3.71,False,False,Meets,0.72,,31
E1167,2023-H1,Engineering,M24,IC2,2023-01-01,3.72,Low,Underperformer,3.2,4.81,3.21,4.16,3.13,4.46,False,False,Meets,1.0,,32
E1167,2023-H2,Engineering,M24,IC2,2023-06-30,3.77,Medium,High Potential,3.64,3.02,2.96,3.65,4.23,3.17,False,False,Needs Improvement,1.0,,32
E1167,2024-H1,Engineering,M24,IC2,2024-01-01,3.07,Medium,Core Player,3.61,3.62,3.45,2.48,3.19,3.62,False,False,Exceeds,0.74,,32
E1167,2024-H2,Engineering,M24,Manager,2024-06-29,3.95,High,Core Player,3.88,3.38,3.02,4.27,2.82,3.14,False,False,Meets,0.62,4.02,32
E1168,2023-H1,HR,M15,IC3,2023-01-01,4.42,Medium,High Potential,3.41,3.61,3.71,4.4,2.61,3.95,False,False,Meets,0.81,,81
E1168,2023-H2,HR,M15,Director,2023-06-30,3.24,Medium,Core Player,3.66,3.87,3.79,4.58,3.56,3.52,False,False,Meets,0.72,3.89,81
E1168,2024-H1,HR,M15,Director,2024-01-01,3.48,Medium,Consistent Star,3.51,3.51,3.43,3.2,3.71,3.33,False,False,Needs Improvement,0.84,3.58,81
E1168,2024-H2,HR,M15,IC3,2024-06-29,3.23,Medium,High Potential,4.28,3.45,3.81,3.15,2.49,3.16,False,False,Needs Improvement,0.43,,81
E1169,2023-H1,Finance,M10,IC2,2023-01-01,3.33,Medium,Underperformer,4.23,3.05,2.45,4.25,3.26,3.49,False,False,Meets,0.87,,61
E1169,2023-H2,Finance,M10,IC3,2023-06-30,3.87,Medium,Core Player,3.88,3.95,2.63,2.79,4.09,3.03,False,False,Meets,0.65,,61
E1169,2024-H1,Finance,M10,Manager,2024-01-01,2.62,Medium,Core Player,3.3,3.33,3.03,2.97,3.66,3.02,False,False,Needs Improvement,0.66,1.97,61
E1169,2024-H2,Finance,M10,IC3,2024-06-29,4.86,Low,High Potential,3.97,3.25,3.05,3.51,3.49,2.73,False,False,Exceeds,0.37,,61
E1170,2023-H1,Engineering,M21,IC3,2023-01-01,3.13,Medium,High Potential,2.72,3.59,3.59,3.01,3.23,4.56,False,False,Meets,0.87,,61
E1170,2023-H2,Engineering,M21,Manager,2023-06-30,3.18,Low,Core Player,4.65,2.9,3.09,3.44,2.73,4.57,False,False,Meets,0.78,2.95,61
E1170,2024-H1,Engineering,M21,IC2,2024-01-01,3.81,High,Core Player,3.57,3.35,2.9,2.78,4.59,2.69,False,False,Exceeds,1.0,,61
E1170,2024-H2,Engineering,M21,IC3,2024-06-29,2.91,Medium,Core Player,3.9,3.73,3.83,3.87,2.69,3.09,False,False,Meets,0.54,,61
E1171,2023-H1,Product,M21,Director,2023-01-01,3.63,Medium,Consistent Star,2.84,2.51,3.38,2.4,3.63,2.75,False,False,Exceeds,0.62,1.9,72
E1171,2023-H2,Product,M21,Manager,2023-06-30,4.66,Medium,Consistent Star,2.77,3.32,2.6,3.08,4.38,3.68,False,False,Exceeds,0.64,3.48,72
E1171,2024-H1,Product,M21,IC3,2024-01-01,3.11,Medium,Underperformer,3.45,3.87,3.33,3.61,3.62,3.3,False,False,Needs Improvement,0.64,,72
E1171,2024-H2,Product,M21,IC3,2024-06-29,3.13,Medium,Core Player,3.85,3.89,2.93,3.37,3.12,3.98,True,True,Exceeds,0.68,,72
E1172,2023-H1,Marketing,M11,Manager,2023-01-01,5.0,Low,Core Player,3.61,4.09,2.99,3.51,3.81,2.88,False,False,Meets,0.75,4.24,57
E1172,2023-H2,Marketing,M11,IC2,2023-06-30,3.27,Medium,Underperformer,3.07,4.4,2.91,3.58,3.15,2.94,False,False,Exceeds,0.86,,57
E1172,2024-H1,Marketing,M11,IC3,2024-01-01,3.36,Low,High Potential,3.7,2.37,3.75,3.14,2.56,4.63,False,False,Needs Improvement,0.84,,57
E1172,2024-H2,Marketing,M11,Director,2024-06-29,3.66,Medium,Consistent Star,4.12,3.62,3.1,3.41,3.16,3.2,False,False,Needs Improvement,0.56,2.82,57
E1173,2023-H1,Product,M23,Manager,2023-01-01,4.13,Low,High Potential,3.67,3.25,2.99,3.3,2.66,3.58,False,False,Exceeds,0.89,5.0,62
E1173,2023-H2,Product,M23,Director,2023-06-30,2.73,Low,Underperformer,3.95,3.15,2.94,2.94,3.57,2.94,False,False,Meets,0.66,3.19,62
E1173,2024-H1,Product,M23,IC2,2024-01-01,2.98,High,Consistent Star,3.09,2.29,3.54,3.53,3.1,3.72,False,False,Meets,0.96,,62
E1173,2024-H2,Product,M23,IC3,2024-06-29,3.52,Low,Core Player,4.17,4.62,4.77,2.91,2.91,3.23,False,False,Meets,0.77,,62
E1174,2023-H1,Product,M2,IC2,2023-01-01,4.61,Medium,Core Player,3.81,2.9,3.19,3.48,2.76,3.51,False,False,Meets,0.57,,66
E1174,2023-H2,Product,M2,Director,2023-06-30,2.34,High,Underperformer,3.03,3.71,3.7,3.55,4.0,4.03,False,False,Meets,0.78,3.55,66
E1174,2024-H1,Product,M2,Manager,2024-01-01,3.59,High,Consistent Star,3.43,2.41,4.07,3.7,2.89,4.36,True,True,Needs Improvement,0.66,3.42,66
E1174,2024-H2,Product,M2,IC3,2024-06-29,4.22,Low,Core Player,3.61,4.17,3.32,4.35,3.11,4.29,False,False,Meets,0.41,,66
E1175,2023-H1,Customer Success,M1,IC3,2023-01-01,2.73,Medium,Consistent Star,3.65,3.3,3.46,3.52,2.9,2.83,False,False,Exceeds,0.78,,40
E1175,2023-H2,Customer Success,M1,IC3,2023-06-30,3.03,Medium,Consistent Star,4.17,3.4,3.86,3.72,3.2,2.31,False,False,Exceeds,0.93,,40
E1175,2024-H1,Customer Success,M1,IC3,2024-01-01,2.81,Low,Core Player,3.3,3.42,3.47,3.98,3.5,3.42,False,False,Meets,0.9,,40
E1175,2024-H2,Customer Success,M1,IC3,2024-06-29,3.92,Medium,Consistent Star,3.13,2.93,3.09,3.48,2.88,3.55,False,False,Needs Improvement,0.73,,40
E1176,2023-H1,Finance,M12,IC2,2023-01-01,1.72,Medium,Core Player,2.8,2.06,3.33,4.04,2.55,2.71,False,False,Meets,0.73,,45
E1176,2023-H2,Finance,M12,Manager,2023-06-30,2.76,High,High Potential,2.97,3.77,3.25,2.76,2.46,4.83,False,False,Exceeds,0.92,3.18,45
E1176,2024-H1,Finance,M12,IC2,2024-01-01,3.56,Low,High Potential,3.26,3.76,3.07,3.23,3.73,4.37,False,False,Needs Improvement,0.86,,45
E1176,2024-H2,Finance,M12,IC2,2024-06-29,4.36,Low,High Potential,3.34,3.19,2.53,3.54,3.69,3.32,False,False,Exceeds,0.63,,45
E1177,2023-H1,Engineering,M14,Manager,2023-01-01,4.37,Medium,High Potential,3.82,4.16,3.02,3.15,4.1,3.47,False,False,Meets,0.66,3.15,72
E1177,2023-H2,Engineering,M14,IC3,2023-06-30,3.49,High,High Potential,4.0,3.42,3.9,3.73,3.06,2.97,False,False,Meets,0.68,,72
E1177,2024-H1,Engineering,M14,Director,2024-01-01,2.56,High,Underperformer,3.24,4.26,3.48,3.12,4.46,2.94,False,False,Needs Improvement,0.61,4.36,72
E1177,2024-H2,Engineering,M14,IC2,2024-06-29,3.96,Medium,Core Player,3.43,3.92,3.65,2.91,2.3,3.16,False,False,Needs Improvement,0.91,,72
E1178,2023-H1,Finance,M7,IC2,2023-01-01,3.2,Medium,Underperformer,3.73,3.59,2.65,3.3,3.68,3.03,False,False,Meets,0.7,,42
E1178,2023-H2,Finance,M7,IC2,2023-06-30,3.77,High,Consistent Star,3.54,4.02,3.69,3.02,3.26,3.51,False,False,Exceeds,0.95,,42
E1178,2024-H1,Finance,M7,IC3,2024-01-01,3.17,Medium,Consistent Star,2.63,3.72,3.12,2.86,3.51,4.08,False,False,Meets,0.66,,42
E1178,2024-H2,Finance,M7,IC3,2024-06-29,3.85,Low,High Potential,3.84,3.9,3.13,2.94,3.01,3.97,False,False,Meets,0.85,,42
E1179,2023-H1,Finance,M8,Manager,2023-01-01,2.83,High,Consistent Star,4.57,2.96,4.0,4.26,3.55,3.04,False,False,Meets,0.64,3.32,40
E1179,2023-H2,Finance,M8,IC3,2023-06-30,4.26,Medium,Consistent Star,2.9,2.58,3.68,3.79,4.48,2.67,False,False,Meets,0.73,,40
E1179,2024-H1,Finance,M8,IC3,2024-01-01,4.31,High,Consistent Star,3.56,3.4,3.89,3.2,3.93,2.75,False,False,Needs Improvement,0.52,,40
E1179,2024-H2,Finance,M8,IC3,2024-06-29,3.31,Low,High Potential,2.22,3.54,2.63,3.64,3.59,3.46,False,False,Exceeds,0.82,,40
E1180,2023-H1,Engineering,M20,Manager,2023-01-01,3.64,Medium,Underperformer,3.35,4.42,3.7,3.89,4.04,3.9,False,False,Meets,1.0,3.62,35
E1180,2023-H2,Engineering,M20,IC2,2023-06-30,3.5,Medium,Core Player,3.18,3.37,3.13,3.84,3.04,3.54,False,False,Meets,0.83,,35
E1180,2024-H1,Engineering,M20,IC2,2024-01-01,3.61,Medium,Consistent Star,3.05,3.85,3.46,2.06,3.01,4.34,False,False,Meets,0.97,,35
E1180,2024-H2,Engineering,M20,IC2,2024-06-29,3.87,Low,High Potential,3.89,3.11,3.37,4.12,3.71,3.54,False,False,Needs Improvement,0.72,,35
E1181,2023-H1,HR,M3,Manager,2023-01-01,4.32,Medium,Underperformer,4.06,3.82,3.53,3.32,3.85,2.84,False,False,Exceeds,0.62,2.48,48
E1181,2023-H2,HR,M3,Manager,2023-06-30,4.36,Low,Consistent Star,3.14,3.7,3.44,4.95,3.72,2.38,False,False,Needs Improvement,0.93,3.23,48
E1181,2024-H1,HR,M3,Manager,2024-01-01,3.36,Medium,Consistent Star,3.16,3.6,3.59,3.18,3.25,3.56,False,False,Meets,0.4,2.49,48
E1181,2024-H2,HR,M3,IC3,2024-06-29,4.67,Medium,Core Player,3.66,3.24,2.65,3.47,3.99,5.0,False,False,Meets,1.0,,48
E1182,2023-H1,Finance,M20,IC2,2023-01-01,2.88,Medium,Underperformer,3.25,2.76,3.08,3.39,3.32,4.73,False,False,Meets,0.55,,29
E1182,2023-H2,Finance,M20,Manager,2023-06-30,3.47,Low,Core Player,2.47,3.67,2.83,4.05,3.35,2.66,False,False,Meets,0.43,2.81,29
E1182,2024-H1,Finance,M20,IC2,2024-01-01,3.67,Medium,Consistent Star,3.71,3.25,3.96,2.93,2.04,3.67,False,False,Meets,0.94,,29
E1182,2024-H2,Finance,M20,Director,2024-06-29,4.41,Medium,Consistent Star,2.85,3.23,3.86,3.19,3.55,3.07,False,False,Needs Improvement,0.59,2.87,29
E1183,2023-H1,Engineering,M12,IC3,2023-01-01,4.17,Medium,Consistent Star,3.51,4.14,3.76,4.3,3.91,3.96,False,False,Meets,0.73,,65
E1183,2023-H2,Engineering,M12,Manager,2023-06-30,5.0,Medium,Consistent Star,3.56,2.51,3.63,3.01,4.01,3.94,False,False,Exceeds,0.72,2.88,65
E1183,2024-H1,Engineering,M12,Manager,2024-01-01,3.6,Medium,Core Player,3.18,3.89,3.78,4.97,3.28,3.32,False,False,Exceeds,0.73,3.42,65
E1183,2024-H2,Engineering,M12,IC2,2024-06-29,4.22,High,Underperformer,3.36,4.49,3.79,3.26,3.13,4.12,False,False,Meets,0.75,,65
E1184,2023-H1,Finance,M21,Director,2023-01-01,3.51,Medium,Underperformer,3.2,3.47,3.18,4.18,3.86,3.4,False,False,Meets,0.72,3.56,46
E1184,2023-H2,Finance,M21,IC3,2023-06-30,3.5,Medium,Consistent Star,3.02,2.55,3.1,3.44,3.13,3.99,False,False,Meets,0.72,,46
E1184,2024-H1,Finance,M21,IC2,2024-01-01,4.81,Low,Consistent Star,3.22,3.57,3.36,3.72,4.03,3.86,False,False,Exceeds,0.45,,46
E1184,2024-H2,Finance,M21,IC2,2024-06-29,3.85,High,Core Player,2.99,3.35,3.84,2.94,4.08,3.29,False,False,Exceeds,1.0,,46
E1185,2023-H1,Product,M9,Director,2023-01-01,3.55,Medium,Core Player,4.35,4.1,3.19,2.85,3.56,3.15,False,False,Meets,0.99,3.33,48
E1185,2023-H2,Product,M9,IC3,2023-06-30,3.29,Medium,High Potential,2.8,3.71,2.91,3.72,3.79,3.05,False,False,Meets,0.89,,48
E1185,2024-H1,Product,M9,IC2,2024-01-01,3.31,Medium,Consistent Star,2.76,4.27,3.04,3.75,3.71,3.73,False,False,Meets,0.81,,48
E1185,2024-H2,Product,M9,IC3,2024-06-29,2.82,Low,Underperformer,4.35,3.98,3.74,2.83,3.01,3.89,False,False,Meets,0.45,,48
E1186,2023-H1,Customer Success,M17,IC3,2023-01-01,3.74,Medium,Core Player,2.83,3.07,2.79,3.62,4.06,3.71,False,False,Exceeds,0.82,,66
E1186,2023-H2,Customer Success,M17,Director,2023-06-30,3.62,High,High Potential,3.84,3.73,2.14,3.95,3.9,3.28,False,False,Meets,0.45,3.67,66
E1186,2024-H1,Customer Success,M17,Director,2024-01-01,3.73,Medium,Core Player,3.28,3.59,4.04,4.7,3.57,3.7,False,False,Meets,0.63,3.15,66
E1186,2024-H2,Customer Success,M17,Director,2024-06-29,3.4,High,Underperformer,4.09,3.91,4.46,2.75,2.84,4.16,False,False,Needs Improvement,0.97,3.52,66
E1187,2023-H1,Customer Success,M6,IC2,2023-01-01,1.0,Medium,Core Player,3.13,3.67,3.05,3.59,4.45,4.36,False,False,Needs Improvement,0.87,,78
E1187,2023-H2,Customer Success,M6,IC3,2023-06-30,3.45,Low,High Potential,3.25,3.88,3.51,3.53,2.72,3.07,False,False,Meets,0.86,,78
E1187,2024-H1,Customer Success,M6,Manager,2024-01-01,2.73,Medium,Consistent Star,3.63,3.71,3.74,3.78,3.81,3.13,False,False,Meets,0.53,2.89,78
E1187,2024-H2,Customer Success,M6,IC2,2024-06-29,4.01,Medium,Core Player,2.9,2.98,2.98,2.58,2.93,4.1,False,False,Meets,0.64,,78
E1188,2023-H1,Finance,M25,IC3,2023-01-01,2.28,Medium,Consistent Star,3.24,3.76,2.58,3.98,2.78,3.26,False,False,Meets,0.69,,67
E1188,2023-H2,Finance,M25,Director,2023-06-30,3.11,High,Core Player,3.47,3.89,3.48,3.2,3.73,3.62,False,False,Needs Improvement,0.65,3.53,67
E1188,2024-H1,Finance,M25,Manager,2024-01-01,2.97,Medium,Consistent Star,3.07,3.9,3.72,3.89,3.82,2.97,False,False,Meets,0.9,3.29,67
E1188,2024-H2,Finance,M25,IC3,2024-06-29,4.15,Medium,Consistent Star,3.44,3.66,3.67,3.91,2.68,2.55,False,False,Meets,0.85,,67
E1189,2023-H1,Engineering,M30,Manager,2023-01-01,3.75,Medium,Core Player,3.11,3.68,2.8,5.0,4.16,3.87,False,False,Meets,0.76,3.07,64
E1189,2023-H2,Engineering,M30,IC3,2023-06-30,2.58,High,Consistent Star,3.44,3.07,3.1,2.79,3.62,3.27,False,False,Meets,0.83,,64
E1189,2024-H1,Engineering,M30,IC2,2024-01-01,3.82,High,Consistent Star,3.61,4.83,3.91,2.87,3.73,3.47,True,True,Meets,0.55,,64
E1189,2024-H2,Engineering,M30,IC3,2024-06-29,2.5,Medium,High Potential,3.73,3.85,2.98,3.99,3.64,4.22,False,False,Exceeds,0.91,,64
E1190,2023-H1,Customer Success,M16,IC2,2023-01-01,3.39,Medium,Underperformer,4.32,2.94,4.7,3.06,3.48,3.16,False,False,Needs Improvement,0.69,,49
E1190,2023-H2,Customer Success,M16,Director,2023-06-30,5.0,High,Consistent Star,3.27,3.93,3.38,3.97,3.23,3.65,False,False,Needs Improvement,0.84,2.99,49
E1190,2024-H1,Customer Success,M16,Director,2024-01-01,5.0,Medium,Core Player,3.84,3.39,3.15,3.55,2.89,4.57,False,False,Exceeds,0.81,3.44,49
E1190,2024-H2,Customer Success,M16,IC2,2024-06-29,4.23,Medium,Consistent Star,3.14,2.92,3.43,3.56,3.77,2.61,True,True,Needs Improvement,0.68,,49
E1191,2023-H1,Customer Success,M19,IC2,2023-01-01,1.34,Low,Underperformer,2.91,3.86,3.98,2.93,3.34,3.52,False,False,Exceeds,0.91,,37
E1191,2023-H2,Customer Success,M19,Director,2023-06-30,4.57,Medium,Underperformer,3.58,3.37,2.78,3.55,4.54,4.27,False,False,Meets,0.78,3.71,37
E1191,2024-H1,Customer Success,M19,Director,2024-01-01,3.02,Medium,Core Player,3.32,3.57,3.58,4.01,3.98,3.81,False,False,Meets,0.6,2.83,37
E1191,2024-H2,Customer Success,M19,Manager,2024-06-29,2.88,High,High Potential,3.62,2.49,3.5,4.2,3.83,3.29,False,False,Meets,0.65,4.06,37
E1192,2023-H1,Finance,M5,IC2,2023-01-01,3.71,High,Consistent Star,3.38,3.21,3.54,3.35,3.89,4.24,False,False,Exceeds,0.54,,75
E1192,2023-H2,Finance,M5,IC3,2023-06-30,2.64,High,Core Player,4.17,3.58,2.93,3.99,3.67,4.82,False,False,Meets,0.71,,75
E1192,2024-H1,Finance,M5,IC3,2024-01-01,4.28,Medium,Underperformer,2.78,4.2,3.97,4.3,4.06,3.44,False,False,Exceeds,0.57,,75
E1192,2024-H2,Finance,M5,IC3,2024-06-29,3.08,Medium,Underperformer,2.62,3.04,3.71,3.48,3.39,3.02,False,False,Needs Improvement,0.48,,75
E1193,2023-H1,Customer Success,M7,Director,2023-01-01,3.63,Medium,High Potential,3.69,3.0,3.23,4.27,4.08,2.61,True,True,Meets,0.74,4.52,40
E1193,2023-H2,Customer Success,M7,Manager,2023-06-30,3.35,Low,Core Player,3.37,4.05,3.99,3.97,3.37,3.9,False,False,Meets,0.97,3.47,40
E1193,2024-H1,Customer Success,M7,Manager,2024-01-01,3.22,Low,Underperformer,4.12,4.52,4.56,3.31,3.36,2.88,False,False,Exceeds,0.77,2.75,40
E1193,2024-H2,Customer Success,M7,Director,2024-06-29,3.13,Medium,Core Player,3.85,3.69,2.59,4.29,2.96,2.92,False,False,Needs Improvement,0.56,3.04,40
E1194,2023-H1,Customer Success,M14,IC3,2023-01-01,2.87,High,Consistent Star,3.06,2.27,3.56,3.62,4.62,3.79,False,False,Exceeds,0.68,,76
E1194,2023-H2,Customer Success,M14,IC2,2023-06-30,2.66,Medium,Consistent Star,3.45,3.72,3.25,3.53,4.45,3.27,False,False,Needs Improvement,0.47,,76
E1194,2024-H1,Customer Success,M14,IC2,2024-01-01,4.11,Medium,High Potential,3.66,2.65,3.71,3.0,3.72,4.64,False,False,Meets,0.72,,76
E1194,2024-H2,Customer Success,M14,IC2,2024-06-29,4.26,High,Consistent Star,2.89,2.74,4.51,3.65,3.82,4.19,False,False,Meets,0.67,,76
E1195,2023-H1,HR,M11,Manager,2023-01-01,4.08,High,High Potential,3.84,2.85,4.26,4.15,2.86,3.62,True,True,Meets,0.72,4.49,26
E1195,2023-H2,HR,M11,IC2,2023-06-30,2.51,Medium,Underperformer,5.0,3.41,3.87,4.19,3.4,3.43,False,False,Exceeds,0.67,,26
E1195,2024-H1,HR,M11,IC3,2024-01-01,2.88,Medium,Underperformer,3.64,3.43,3.25,3.27,3.79,3.02,False,False,Meets,0.71,,26
E1195,2024-H2,HR,M11,IC2,2024-06-29,4.13,Medium,Core Player,3.62,2.98,3.49,3.72,3.99,3.05,False,False,Needs Improvement,0.67,,26
E1196,2023-H1,Marketing,M8,IC3,2023-01-01,3.01,Medium,Consistent Star,3.18,3.7,3.8,4.03,3.45,2.66,False,False,Needs Improvement,0.85,,28
E1196,2023-H2,Marketing,M8,IC3,2023-06-30,3.61,Medium,High Potential,3.53,2.86,3.4,2.9,3.74,3.24,False,False,Meets,0.67,,28
E1196,2024-H1,Marketing,M8,IC2,2024-01-01,2.42,Medium,High Potential,4.01,3.37,3.54,3.13,2.67,3.18,False,False,Meets,0.69,,28
E1196,2024-H2,Marketing,M8,IC2,2024-06-29,3.7,Low,Core Player,3.32,3.14,2.75,3.52,3.1,4.29,False,False,Meets,0.77,,28
E1197,2023-H1,HR,M17,IC3,2023-01-01,3.89,Medium,Consistent Star,3.38,3.6,3.05,2.91,3.51,3.84,False,False,Meets,0.46,,70
E1197,2023-H2,HR,M17,IC3,2023-06-30,3.15,High,Underperformer,4.42,3.74,4.27,3.18,3.27,4.08,False,False,Meets,0.84,,70
E1197,2024-H1,HR,M17,Director,2024-01-01,3.43,Medium,Underperformer,2.87,4.08,4.76,2.71,4.2,3.22,False,False,Meets,0.7,3.69,70
E1197,2024-H2,HR,M17,Director,2024-06-29,2.66,High,Core Player,3.48,2.69,3.74,4.62,3.18,3.4,False,False,Meets,0.73,4.19,70
E1198,2023-H1,Product,M3,Director,2023-01-01,3.78,High,Core Player,3.96,3.25,3.72,1.82,3.83,2.77,False,False,Meets,0.7,4.02,41
E1198,2023-H2,Product,M3,Manager,2023-06-30,2.42,Medium,High Potential,4.04,3.44,4.23,3.05,2.59,3.48,False,False,Meets,0.84,3.97,41
E1198,2024-H1,Product,M3,IC3,2024-01-01,2.71,Low,Core Player,2.69,3.34,3.76,3.73,4.29,3.28,False,False,Meets,0.47,,41
E1198,2024-H2,Product,M3,IC3,2024-06-29,4.34,High,High Potential,3.6,3.64,3.88,4.13,3.49,4.21,False,False,Needs Improvement,0.83,,41
E1199,2023-H1,Sales,M10,IC2,2023-01-01,3.04,Medium,Underperformer,3.38,3.81,3.15,3.94,3.58,3.73,False,False,Meets,0.97,,45
E1199,2023-H2,Sales,M10,Director,2023-06-30,3.75,Medium,Consistent Star,3.54,3.46,3.43,3.66,4.18,3.13,False,False,Meets,0.65,4.4,45
E1199,2024-H1,Sales,M10,IC2,2024-01-01,3.1,Medium,Underperformer,3.61,3.2,2.66,3.6,4.06,3.46,False,False,Needs Improvement,0.53,,45
E1199,2024-H2,Sales,M10,IC3,2024-06-29,3.58,Medium,High Potential,3.12,2.19,3.46,3.76,4.09,4.55,False,False,Meets,0.85,,45
E1200,2023-H1,Engineering,M17,Manager,2023-01-01,4.15,Medium,Core Player,2.86,4.31,4.13,3.32,3.84,3.85,False,False,Meets,0.97,3.39,65
E1200,2023-H2,Engineering,M17,IC2,2023-06-30,2.98,Medium,High Potential,3.26,3.95,2.54,2.0,3.95,3.66,False,False,Meets,0.75,,65
E1200,2024-H1,Engineering,M17,Director,2024-01-01,2.59,High,Core Player,2.65,3.18,3.68,3.21,3.95,2.93,False,False,Needs Improvement,0.67,3.99,65
E1200,2024-H2,Engineering,M17,Director,2024-06-29,3.24,High,Consistent Star,3.34,3.18,3.09,3.68,3.74,3.64,False,False,Needs Improvement,0.66,3.36,65
E1201,2023-H1,HR,M11,IC3,2023-01-01,4.62,Low,High Potential,2.79,4.44,3.55,3.41,3.98,2.26,False,False,Meets,0.96,,24
E1201,2023-H2,HR,M11,Manager,2023-06-30,4.8,Medium,Core Player,4.04,2.45,3.88,4.32,4.27,2.66,True,True,Meets,0.9,4.76,24
E1201,2024-H1,HR,M11,Director,2024-01-01,3.52,Medium,Consistent Star,2.77,3.91,4.03,3.43,2.9,4.09,False,False,Meets,0.63,3.78,24
E1201,2024-H2,HR,M11,IC3,2024-06-29,4.59,High,Consistent Star,2.67,3.95,3.4,3.41,3.76,3.04,False,False,Meets,0.57,,24
E1202,2023-H1,Engineering,M25,IC2,2023-01-01,2.25,Low,Core Player,4.12,3.31,3.78,3.26,2.92,3.89,False,False,Needs Improvement,0.8,,45
E1202,2023-H2,Engineering,M25,IC3,2023-06-30,3.33,Medium,High Potential,3.65,3.02,4.03,4.15,3.88,3.28,False,False,Meets,0.76,,45
E1202,2024-H1,Engineering,M25,IC2,2024-01-01,4.6,Medium,Core Player,4.14,4.5,3.11,3.06,3.57,3.74,False,False,Meets,0.73,,45
E1202,2024-H2,Engineering,M25,IC2,2024-06-29,3.23,High,High Potential,4.13,3.45,2.89,2.95,3.62,5.0,False,False,Meets,0.6,,45
E1203,2023-H1,Sales,M22,Director,2023-01-01,3.28,High,Underperformer,4.7,3.26,3.73,4.44,3.02,3.31,False,False,Needs Improvement,0.68,2.44,63
E1203,2023-H2,Sales,M22,Director,2023-06-30,4.6,Low,Consistent Star,3.21,3.06,3.28,3.96,3.56,3.03,False,False,Needs Improvement,0.81,4.07,63
E1203,2024-H1,Sales,M22,IC2,2024-01-01,3.48,Medium,Consistent Star,3.38,4.01,3.41,4.3,3.12,3.03,True,True,Meets,0.61,,63
E1203,2024-H2,Sales,M22,Manager,2024-06-29,3.33,Low,Consistent Star,3.5,2.84,3.55,3.78,2.77,3.19,False,False,Exceeds,0.84,2.74,63
E1204,2023-H1,Engineering,M3,Director,2023-01-01,3.28,Medium,Consistent Star,4.04,4.4,3.72,3.42,3.25,4.05,False,False,Meets,0.92,2.69,62
E1204,2023-H2,Engineering,M3,Director,2023-06-30,4.14,Medium,High Potential,3.2,3.07,3.42,4.0,3.65,3.67,False,False,Meets,0.8,3.83,62
E1204,2024-H1,Engineering,M3,Manager,2024-01-01,3.42,Medium,High Potential,3.82,3.17,3.83,3.93,3.85,3.95,True,True,Meets,0.82,4.32,62
E1204,2024-H2,Engineering,M3,Director,2024-06-29,1.91,Low,Underperformer,3.93,4.49,3.19,3.13,4.14,2.94,False,False,Meets,0.65,3.62,62
E1205,2023-H1,Customer Success,M6,Director,2023-01-01,2.94,Low,Underperformer,3.94,3.1,3.68,3.64,4.33,4.2,False,False,Meets,0.67,2.61,51
E1205,2023-H2,Customer Success,M6,IC2,2023-06-30,4.09,Medium,High Potential,3.17,3.33,2.97,3.84,3.18,3.48,False,False,Meets,0.75,,51
E1205,2024-H1,Customer Success,M6,Director,2024-01-01,3.63,Medium,Underperformer,3.83,3.38,3.13,2.57,3.55,3.41,False,False,Needs Improvement,0.64,3.54,51
E1205,2024-H2,Customer Success,M6,IC2,2024-06-29,4.1,High,High Potential,4.06,2.73,3.32,3.98,4.3,3.01,False,False,Needs Improvement,0.96,,51
E1206,2023-H1,Finance,M25,Manager,2023-01-01,2.55,Medium,Consistent Star,4.07,3.36,4.28,3.27,3.35,3.42,False,False,Meets,0.52,2.27,66
E1206,2023-H2,Finance,M25,IC2,2023-06-30,3.86,Low,High Potential,3.99,3.8,2.87,3.74,3.0,3.74,False,False,Meets,0.92,,66
E1206,2024-H1,Finance,M25,IC3,2024-01-01,3.76,High,Core Player,4.23,3.43,3.39,3.53,2.83,3.26,False,False,Needs Improvement,0.7,,66
E1206,2024-H2,Finance,M25,IC2,2024-06-29,3.3,Medium,Underperformer,3.63,2.76,2.93,4.07,2.5,3.87,False,False,Meets,0.69,,66
E1207,2023-H1,Product,M15,IC3,2023-01-01,3.61,Low,High Potential,4.28,3.43,3.81,3.53,3.45,3.36,False,False,Exceeds,0.86,,72
E1207,2023-H2,Product,M15,Manager,2023-06-30,2.99,Low,Consistent Star,2.93,3.54,3.6,2.59,3.49,2.76,False,False,Meets,0.84,2.24,72
E1207,2024-H1,Product,M15,Director,2024-01-01,4.85,Low,Underperformer,3.33,3.07,3.36,3.78,3.95,3.34,False,False,Needs Improvement,0.53,2.65,72
E1207,2024-H2,Product,M15,Manager,2024-06-29,3.7,Low,High Potential,3.99,4.06,3.58,3.98,4.46,4.21,False,False,Needs Improvement,0.89,2.94,72
E1208,2023-H1,Marketing,M10,Manager,2023-01-01,4.17,Medium,Consistent Star,3.73,3.83,4.13,3.68,3.45,2.86,False,False,Exceeds,0.71,3.65,77
